x (cm),y (cm),z (cm)
10.36583071699111,3.238860916692808,320.2528304687115
10.36583071699111,3.238860916692808,320.2528304687115
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.52480939546458,3.2394565612442516,321.3238175645012
10.233353845200783,3.243395110545582,320.9881522109168
8.129378158016381,2.6090719122850223,322.2681155620488
7.88026746642363,2.990874680150481,317.99179884595
8.404200568793565,3.199247028923434,321.3136155812326
8.962438179961286,3.199359311403582,321.2909723304946
9.246912565873101,3.242523060487799,321.56611977440105
9.520686446553103,3.199504706836883,321.2690078787379
9.520686446553103,3.199504706836883,321.2690078787379
9.520686446553103,3.199504706836883,321.2690078787379
9.966062785701375,3.2391065666124765,321.33311999242915
10.525058604198545,2.6805948182196073,321.3477382268633
10.835140527000513,1.0473953263543183,320.37939986357424
10.953837741161843,-0.5218364133061311,316.6886024353651
11.990113948519127,-2.158469935071846,315.36145636274165
13.88473602196644,-3.8551184538710164,314.8761728710477
15.470326597742146,-2.102561121564908,321.6035950493299
15.25356832155516,-0.6605387040399653,320.33602753158476
15.34582502796982,0.8378933357800465,316.6525704661296
14.764345922215124,1.4115196644666201,316.01270424664136
14.836424821417456,3.879312216644168,317.5937721992762
15.357214089817155,4.426182260610033,320.55603979849724
15.979362891263406,5.57236164791879,321.67055036811126
16.671207731027252,7.156758337318431,321.07982655400434
17.31682143261892,7.967952783326182,321.3644372917491
17.27685203523444,7.538466408170739,317.7310418020403
16.89820117147892,6.649756709219938,317.0479807547187
16.602650785297527,3.750474639344038,319.70113745720545
16.4712354767426,1.9215235350899282,321.30041042368754
16.159846265419418,1.0105603022805256,320.884880211747
16.67728601906965,1.0086783885915807,321.3624730199596
16.11694075409523,1.5671847251760376,321.335360134355
15.539230061767979,1.8474272895919266,318.19188465964123
15.12173245992744,1.9454746640285552,317.8282260359391
15.294168713330597,2.11879188357736,321.67174853626506
14.76362835776254,1.961192554419512,315.9834757584296
14.699964059589567,1.2954293940951815,316.52216432365185
14.521469587387422,1.2490098191645989,321.58328315575767
14.5621841146045,1.286615263709068,321.5503504563349
14.266322997924398,0.6861714389391843,321.1957285061042
12.87458764861655,3.6920853224257133,321.4154248463981
12.356351920271432,3.6019481490503633,317.8138552696897
12.356351920271432,3.6019481490503633,317.8138552696897
12.283913945723539,3.3173558076504635,321.51603348425846
12.283913945723539,3.3173558076504635,321.51603348425846
12.283913945723539,3.3173558076504635,321.51603348425846
12.283913945723539,3.3173558076504635,321.51603348425846
12.280838626794292,3.485177934519947,321.5194426739653
12.356351920271432,3.6019481490503633,317.8138552696897
12.283913945723539,3.3173558076504635,321.51603348425846
12.280838626794292,3.485177934519947,321.5194426739653
12.340734250235439,3.455375915648489,322.43419802607167
12.177020401455767,3.1898935348265267,320.6388756876844
12.843290287973481,2.758413028278118,321.52207013201985
13.980415226143784,4.709920398696863,321.00385472605103
14.521957924326223,6.070489108800644,316.58301642543034
14.435585617073837,7.713414749230274,321.09884715053636
14.01394362927135,9.131623829855942,317.59540017292414
14.015252404817574,10.790820798366074,317.56866442088585
14.18778068762251,12.294094219844062,321.7012713124477
14.408640597157994,13.700564033918406,327.5783001314127
13.636701965589719,14.098548077378748,315.83672889535444
13.884744423586296,15.542711608190883,321.00692721859235
13.728194623720416,16.675755883898354,321.22078063207255
13.474387377429657,17.434963715412742,317.59608594890517
14.066564256837852,19.17584350539764,320.86657312980435
14.233600959185798,19.90154731108758,320.80126883350044
14.726765955264863,19.97792564749552,320.8702204293935
14.576119129921986,20.19577161809012,317.16715882381146
14.524180038845792,19.60107270665265,320.0238312252917
14.524180038845792,19.60107270665265,320.0238312252917
14.52528004264981,20.159356705229627,320.0229839297952
14.428306952786823,20.502693085346223,320.4426088717402
13.684929768404002,20.75242306148205,317.31993705965374
13.441963873323198,20.92623386843626,320.8748766359429
13.422694951194377,21.406971423382394,321.35596844069204
13.424437983302118,21.968061702177856,321.36367668813864
13.994518873822349,22.302091151860342,320.5000668306363
13.755555493904257,21.78319360675357,316.6561315896861
14.297231446099516,22.282497203848713,321.21401073252696
14.254067954393957,22.059423271908976,321.03763032228164
14.46246312027128,22.83072282068194,321.0976918483704
14.096749574493234,23.37050236195818,321.30455864703606
13.64544190631653,23.55985323189779,316.6947084070075
13.45074467163946,24.846178214065667,320.88161366723614
12.894441213088985,25.96520398173794,320.8854581327784
12.906372806427914,26.15028340440111,321.10828930811715
12.587766501961761,25.73491545127744,317.2860552818375
11.845030882057598,26.28835681952305,317.6146617761983
11.646647409133623,26.11722512853421,315.76058778841525
11.759863416235014,26.843568004137968,321.36526118472324
11.845030882057598,26.28835681952305,317.6146617761983
11.845030882057598,26.28835681952305,317.6146617761983
11.845030882057598,26.28835681952305,317.6146617761983
11.956298117824192,26.514466571756593,316.7464415360048
12.348663046230572,26.71035915374163,321.12278616777843
12.343873807409611,27.201711920187922,321.10689252136007
12.010085593395566,26.764839851581204,315.7777334264521
12.53511555109045,26.78871322933608,321.68284102628184
12.664492148850453,26.981151099344757,321.9415668131776
12.6279339080967,26.990238968432948,321.1232216263945
12.55939224330584,26.764193836653988,315.75332675191504
13.180680452559175,27.874884935265758,320.64062320357897
12.915301513397432,28.958772269623047,321.1792207962515
12.95361973652273,28.80978662181198,317.80978944972134
12.891824450570645,29.26997695499923,321.5158641209824
12.620660706719045,30.07332371689828,316.16752601501213
12.491926202452511,30.398855283522824,312.6261881031997
12.92487592146521,31.769646483200393,321.2565516263378
12.644257062294505,32.0472509673616,321.24756943517366
12.491097104673454,32.284314913811485,316.703628207567
12.818676907942002,33.18404970331872,321.3484027101899
12.928857952904869,32.89460006906077,321.28834583221425
12.695777021652626,31.221218595771294,317.1015435735768
13.29988349400536,30.339823634257584,316.1775988935828
13.469433145593518,27.274928947792386,321.13567666766346
13.802501044429656,26.172282576425573,320.84397438036183
13.993164701423291,24.774666703980873,321.3912390245124
14.816490091018057,21.239077909101788,316.4253341740807
15.374585837998652,19.79234188158584,322.0995988745591
15.632871981333032,18.01168389131011,310.2580606661969
16.21329886361226,17.875744779069564,321.260895524068
16.79827254113437,17.74658771212784,320.9359531700066
17.067972688683508,16.89156122369235,317.5427825721156
17.79535843985334,15.54544953644275,320.9048333314798
17.581853724188957,14.71029220132702,320.9311885478646
17.7838468493551,13.2989737248152,320.7621563836235
18.742785324087095,11.871483314473815,320.89972073303545
18.378624608435718,11.273214872895538,317.24192397182634
18.435735109905302,9.688680951011154,317.4867798971742
18.460018003704246,9.354916085992473,320.90481300741783
18.156546960849894,8.02294545543476,317.4983804267823
17.596800493022617,8.30016709824501,317.36750670040203
16.98734980749767,7.343390616613924,320.51095869354555
16.955236468504097,7.437387226708942,321.14713027760666
16.663494087627708,7.151203767737002,320.91813082510237
16.335926951244353,6.615400294814437,316.8491966435071
16.500921920720913,6.2769388911560995,320.98788978454706
16.22411216855849,5.816227893063892,317.63502926664825
16.65360037866073,4.039881881490522,320.8031163410072
16.199134654564386,3.4896133144442065,321.50260911531484
15.75776229114024,3.5022660819678735,321.6464085528684
15.74603898180918,3.616027349997741,316.7055283674422
15.74603898180918,3.616027349997741,316.7055283674422
15.74603898180918,3.616027349997741,316.7055283674422
15.958583258218221,3.8064666745385702,321.4452630774033
15.74603898180918,3.616027349997741,316.7055283674422
15.958583258218221,3.8064666745385702,321.4452630774033
15.958583258218221,3.8064666745385702,321.4452630774033
15.958583258218221,3.8064666745385702,321.4452630774033
15.958583258218221,3.8064666745385702,321.4452630774033
15.958583258218221,3.8064666745385702,321.4452630774033
15.958583258218221,3.8064666745385702,321.4452630774033
15.958583258218221,3.8064666745385702,321.4452630774033
15.937554452026793,3.243784006294419,320.1865769891728
18.071068045543242,2.93820508283653,321.19554048753116
18.5339587963372,4.631958822633575,321.7034038631271
18.570552179298435,6.448511275578282,326.28638336010675
17.729124191788138,8.856032038386255,317.0170027098353
16.28645109628002,14.091444141770515,320.68712613892563
15.656976871531743,16.154595265715344,320.4817484608371
14.5303440298452,19.582659399685557,316.2785322023936
13.65092017723456,23.45742564373846,315.7262736960385
13.282977732141191,24.788052362932763,316.2585022105348
13.189165639452089,27.553287317993878,321.13596023769253
12.719098563295764,28.711587852975498,321.4966199354104
12.075673356294063,29.683147230123687,320.027072985268
11.538277337018764,30.014219360730706,320.5439619334169
11.040016944242277,28.1873549644509,321.6244049549069
11.40990148010461,27.62017357503432,321.4946323896169
13.066763410242,25.026499789329588,321.0399718758243
14.337031803659835,22.219424521154295,308.44179622837595
18.013495778131702,19.98727463534005,314.5058829383679
22.448185057772104,18.17662915662193,317.42728356665333
24.8192352404629,16.85220383997674,320.37166579067815
28.39263079910967,16.430229688303964,317.83914087301423
30.402012049830095,16.126702222402635,320.9499331402408
31.89219279269464,16.091926601318328,320.66723564100784
34.03252945089605,15.992956941801234,321.7604513256733
34.87738406367942,14.965457652264467,312.66758928846286
37.00738243521536,15.068751869045329,317.92831393055974
39.71383707297011,14.05786583503444,317.1734229048741
42.08501387029266,12.560758483498068,312.6908150055963
43.478111251695914,12.441246859144435,315.90450524995555
43.51350100578969,11.99184958046737,309.0565176271245
46.182853176594314,11.069922294997863,310.9300020373763
47.971386750976464,10.739274566426825,312.3242988561548
48.646635576008244,10.478625126928026,310.31304062087975
49.1901225743869,10.480643910086341,310.3142389434541
49.45595942166686,10.102980095839788,304.87134941482964
52.86204384384671,10.29137550935546,316.1824508486291
54.23446183311205,9.676133690923278,312.48554305901934
54.368159920436725,8.945342374443584,309.2364140843848
54.40561240416099,9.136052431879227,308.0910510602217
54.58406574253141,9.21749991574578,305.2237643665917
55.78081431952004,8.849865059702777,305.8644818699951
58.80314158188134,8.371000099945189,315.56414024590015
59.332858773787706,7.743857011237555,308.1317888384559
59.311472115317635,7.680002852451784,306.0785605604634
59.59562414864988,8.00573505425976,308.1534877968601
57.79784035466214,8.84145216546816,310.2544902968061
54.03781942149103,9.213637409211193,305.15752883723064
-3.5878095424264997,15.537248966650433,321.5582916062604
-7.0350352131359415,15.467528870402823,320.8518248186276
-7.331948391414317,14.41911829554154,321.6122660301728
-6.143469268324085,12.642316764722182,321.0227881468556
-3.488875474140326,11.626154337584797,325.53192040089345
1.1053050810844165,10.019604235225518,321.35501148353376
2.9826748896539836,9.427078905167908,312.40924942013544
7.514261532243094,9.968494854159108,326.04053939918055
8.918889754572179,8.845138150236158,317.54925793504117
9.677765168474792,8.248085101317987,320.03941609545546
10.068539251552947,8.056839182056562,320.9312301526924
9.858779876169766,8.82277221540622,320.8665620323056
10.09082007551519,9.191332622753134,317.81236359839994
10.738613733023046,8.83249780808269,326.22715748665235
10.697803843398674,9.947188522084623,321.7274053674853
10.627926533698709,10.45347400900731,320.7403356166768
11.185746308976734,10.453746269604276,320.72561207173374
11.171496084609416,10.30679459850549,321.2706737402722
10.276616839763701,13.232413249864477,316.884116627991
9.475218240643473,12.98723354173134,321.03887508055385
8.957449625309717,13.245792003884736,320.7503584515312
8.398529168745338,12.128408562243386,320.7796289343866
7.340386091249709,11.878743898602195,320.43570516586556
4.0967064332937095,10.441544833085564,320.57484531988706
-2.197909026154197,9.900987707316006,321.28338445871464
-4.279181645409434,9.75700102780137,318.69907518932024
-4.891026944309459,8.78909915596625,316.6515686268866
-5.205857618362469,7.483540835375242,312.4916453518606
-5.941699282353942,7.543259897395776,318.910711864994
-5.437305070083437,7.557720901569842,313.2930585596335
-5.265599445286573,7.6971114370410545,316.9238444144321
-4.354771995484485,8.37645636914615,317.4041714992997
-2.629775401408893,8.647835278243367,318.1338441646357
-0.40063504349511403,9.474631397745684,318.4510802455662
0.8280538868204439,9.752517310991625,321.78707930601485
2.2621003105494135,10.404038188271539,321.6862922549136
4.653707952189435,10.441510670981105,320.55695434231734
8.986807234362733,10.850787680041304,317.8142167807214
10.860945944739278,10.26429140884824,312.288061114518
13.581658185046194,11.026629021915827,316.82700193569684
14.98333407791004,11.857523292180879,320.6955160395147
17.090236978085393,11.724924148592807,321.32455049306014
21.51305477205319,9.83292641600363,320.517765038451
24.2784606538838,8.481147210371327,315.48480272574153
26.97281396060542,8.004205607731336,316.59553465593217
30.791212030080988,7.644918191778789,308.7461727781164
37.40751043900078,8.432946666142612,313.29585004931204
40.53188969244282,9.119465915191297,315.89915348873933
42.71018129371643,8.716596806559622,311.85833068336626
43.56674905321085,8.541769308994237,312.1495730867456
43.49376301686055,6.710103583544196,313.7890506062073
42.90972932267079,6.323362962623616,320.282192257503
35.939617422253754,5.082896451817406,308.97841107442866
16.69059819067116,5.983022001934242,316.6959548036759
13.933110148243296,6.5308236523020655,316.6892671123912
11.776534912873677,7.084168207136649,316.970956983447
9.483366551079545,7.267116522328379,316.76953602290587
5.892774560314167,7.9489580419929675,321.2671709923667
3.940054429791279,7.671033237274039,321.3471067139523
0.14272306166786142,6.980507946254287,318.3686459966122
-1.3235757999385198,6.3637454006817915,317.01404617829076
-2.424028342125886,6.363993897356037,317.05247789219504
-2.79985675863639,6.059121539887184,315.33011608341144
-2.312258731241573,5.150511449695066,317.43947014967495
-2.068604691778678,4.65570623532971,318.60001173819165
-0.02407963774281627,3.965003276193166,322.47311849409004
2.822907308483557,4.077041151154671,321.70955473312193
4.129585344916604,4.570590750234989,328.06643005907387
7.266869626659731,5.371500926814257,320.1192521396001
8.682984698081237,7.09380954589042,326.0311034225666
9.843595349494727,9.70264763281858,327.75818111021306
9.458503380622568,10.237202187396159,317.333191272423
9.032676570551233,12.765724674746371,322.13438020801146
11.126672473610514,23.860931011026683,325.6909015783005
10.653189286296683,19.174186199171526,326.7563069797407
9.99011353197222,19.01268983458372,326.159860123681
7.573484218502804,17.28928712861581,321.0949238064518
6.695636911735132,17.40290479226785,327.4452922779007
6.4256165193827535,16.743197157292123,325.9881930722612
6.057755672894885,14.087200342607149,320.87324416833957
5.306565018895325,12.374845377403059,316.2414181256315
5.493609055810733,8.499692549209923,320.8574987772288
6.353990967539063,3.4090467171082546,322.4955395276151
5.775618953943041,2.640467507985507,321.31885426079145
6.452550122457442,2.681942955329458,321.65258688774367
7.011341433215861,2.6821894852639083,321.63774459319217
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.054169422705694,2.715521065124411,318.1946208822179
7.054169422705694,2.715521065124411,318.1946208822179
7.2877454482475255,2.640176838810362,321.3833827696261
7.292098688331878,2.9600590299106044,321.6079841147944
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
7.2877454482475255,2.640176838810362,321.3833827696261
